X	Y	Z
4298713.39	5506841.51	142.703
4298713.44	5506980.23	144.083
4298713.865	5506875.323	144.174
4298714.11	5506842.81	142.751
4298714.12	5506958.45	143.118
4298714.17	5506849.07	142.529
4298714.26	5506836.81	143.266
4298714.38	5507116.75	143.35
4298714.52	5506921.95	146.106
4298714.81	5506938.97	145.768
4298714.83	5506844.11	142.642
4298714.89	5506974.43	144.062
4298714.92	5506905.16	144.094
4298714.95	5506838	142.825
4298714.96	5506850.32	142.81
4298714.97	5506855.74	144.183
4298715	5506984.85	144.125
4298715.29	5506895.73	144.23
4298715.57	5506845.4	142.533
4298715.61	5507178.62	142.71
4298715.68	5506839.24	142.616
4298715.7	5506851.51	143.288
4298715.72	5506781.94	144.74
4298715.81	5506864.05	144.224
4298715.85	5507007.5	144.16
4298715.86	5507219.57	140.974
4298716.06	5507190	142.52
4298716.21	5506832.8	144.534
4298716.27	5506979.04	144.077
4298716.38	5506846.66	142.476
4298716.4	5506840.49	142.664
4298716.54	5506953	143.137
4298716.94	5506968.82	144.073
4298717.07	5506866.99	144.232
4298717.08	5507069.37	143.73
4298717.13	5506841.75	142.702
4298717.2	5506847.89	142.54
4298717.22	5506916.55	146.118
4298717.24	5506835.87	143.228
4298717.36	5506933.52	145.794
4298717.39	5506990.08	144.176
4298717.85	5506843.02	142.594
4298717.94	5506837.02	142.8
4298717.94	5506899.77	144.132
4298717.99	5506849.1	142.834
4298718	5506973.33	144.06
4298718.03	5506996.38	144.303
4298718.24	5507131.18	143.22
4298718.57	5506872.71	144.236
4298718.59	5506844.27	142.487
4298718.67	5506838.22	142.593
4298718.73	5506850.25	143.325
4298719.32	5506963.35	144.106
4298719.37	5506947.74	143.173
4298719.4	5506845.5	142.435
4298719.41	5506839.43	142.629
4298719.77	5507021.98	143.85
4298719.92	5506911.15	146.136
4298720.13	5506840.64	142.655
4298720.14	5506928.2	145.815
4298720.19	5506834.86	143.235
4298720.22	5506846.7	142.505
4298720.44	5506967.94	144.076
4298720.59	5506853.57	144.306
4298720.75	5506995.13	144.215
4298720.85	5506841.88	142.544
4298720.9	5506835.97	142.82
4298721.01	5506847.86	142.804
4298721.01	5507083.86	143.59
4298721.12	5506894.47	144.185
4298721.22	5507001.43	144.269
4298721.6	5506843.1	142.436
4298721.64	5506837.12	142.614
4298721.65	5507188.38	142.57
4298721.66	5506862.78	144.385
4298721.71	5506957.88	144.14
4298721.75	5506848.97	143.299
4298721.81	5506830.68	144.61
4298721.83	5506892.53	144.2
4298722.2	5506942.48	143.21
4298722.25	5507145.73	142.94
4298722.38	5506838.28	142.637
4298722.4	5506844.28	142.387
4298722.46	5506974.62	144.26
4298722.57	5506962.28	144.127
4298722.72	5506905.81	146.156
4298722.73	5506865.76	144.387
4298722.85	5506881.5	144.38
4298722.947	5506818.732	144.71
4298723.11	5506839.46	142.651
4298723.12	5506833.8	143.255
4298723.22	5506845.44	142.462
4298723.37	5506923.13	145.829
4298723.7	5507036.47	143.73
4298723.71	5507000.42	144.256
4298723.83	5506840.65	142.536
4298723.84	5506834.86	142.853
4298723.9	5507006.8	144.222
4298723.91	5507207.51	142.46
4298723.97	5506952.39	144.092
4298724	5506846.57	142.764
4298724	5506889	144.09
4298724.32	5506869.96	144.4
4298724.42	5507097.71	143.66
4298724.56	5506841.84	142.427
4298724.58	5506835.97	142.647
4298724.75	5506847.63	143.259
4298725.048	5506801.619	144.61
4298725.09	5506937.25	143.245
4298725.11	5506956.78	144.14
4298725.32	5506837.08	142.656
4298725.36	5506842.98	142.381
4298725.82	5506900.63	146.18
4298726	5506882	144.26
4298726.04	5506832.69	143.282
4298726.05	5506838.21	142.657
4298726.17	5506844.1	142.459
4298726.17	5507160.21	142.78
4298726.18	5506851.33	144.44
4298726.4	5506989.09	144.24
4298726.5	5506918	145.848
4298726.58	5507012.16	144.161
4298726.75	5506947.12	143.99
4298726.77	5506839.36	142.537
4298726.84	5506833.82	142.864
4298726.96	5506845.18	142.762
4298727.02	5507005.38	144.24
4298727.16	5506778.09	144.72
4298727.37	5506828.45	144.676
4298727.38	5507186.23	142.606
4298727.42	5506861.15	144.508
4298727.5	5506840.51	142.426
4298727.52	5506951.21	144.026
4298727.63	5507050.96	143.66
4298727.67	5506834.99	142.675
4298727.71	5506846.2	143.257
4298727.99	5506932.03	143.28
4298728	5506880	144.17
4298728.04	5506863.48	144.501
4298728.28	5506841.61	142.38
4298728.5	5506836.17	142.678
4298728.84	5507174.54	142.81
4298728.86	5507112.82	143.41
4298728.92	5506831.49	143.303
4298728.93	5506895.46	146.204
4298729.09	5506842.69	142.461
4298729.19	5506912.62	145.893
4298729.26	5507017.53	144.1
4298729.29	5506837.39	142.615
4298729.35	5506941.76	143.994
4298729.41	5507010.96	144.217
4298729.73	5506832.56	142.896
4298729.88	5506843.72	142.764
4298730.07	5506838.63	142.462
4298730.33	5507003.57	144.07
4298730.55	5506833.68	142.703
4298730.62	5506844.69	143.259
4298730.63	5507066.5	143.67
4298730.66	5506926.68	143.327
4298730.86	5506946.19	143.99
4298730.91	5506839.82	142.381
4298731.38	5506834.81	142.693
4298731.69	5506848.91	144.596
4298731.76	5506830.19	143.318
4298731.8	5506840.97	142.424
4298731.8	5507016.54	144.201
4298731.88	5506907.24	145.938
4298732.03	5507022.85	144.081
4298732.05	5506890.29	146.225
4298732.17	5506835.97	142.618
4298732.254	5506812.727	144.74
4298732.329	5506868.418	144.286
4298732.37	5506792.17	144.7
4298732.57	5506831.22	142.923
4298732.6	5506858.2	144.59
4298732.67	5506842.08	142.722
4298732.75	5507127.28	143.14
4298732.8	5506825.97	144.769
4298732.93	5506837.17	142.459
4298732.95	5506937.05	144.046
4298733.07	5506956.17	144.16
4298733.11	5507184.08	142.623
4298733.3	5506861.13	144.608
4298733.33	5506921.34	143.373
4298733.4	5506832.29	142.727
4298733.5	5506843.1	143.26
4298733.75	5507190.45	142.55
4298733.76	5506838.31	142.378
4298734	5506941	144
4298734.19	5507022.11	144.178
4298734.22	5506833.37	142.703
4298734.52	5506828.73	143.321
4298734.64	5506839.42	142.422
4298734.75	5506901.96	145.963
4298734.94	5507028.1	144.139
4298735.01	5506834.49	142.618
4298735.21	5506885.15	146.241
4298735.33	5506971.28	144.27
4298735.35	5506829.74	142.936
4298735.51	5506840.47	142.722
4298735.76	5506835.64	142.453
4298735.97	5507081.25	143.59
4298736	5506916	143.42
4298736.15	5506932.05	144.081
4298736.19	5506830.79	142.736
4298736.33	5506841.43	143.26
4298736.58	5506836.74	142.372
4298736.73	5507141.79	142.86
4298736.857	5506780.779	144.78
4298736.99	5507027.49	144.16
4298737	5506941	144.1
4298737.03	5506831.84	142.697
4298737.14	5506846.35	144.736
4298737.22	5506827.16	143.346
4298737.45	5506837.8	142.418
4298737.63	5506896.68	145.987
4298737.76	5506855.24	144.506
4298737.83	5506832.94	142.6
4298737.9	5507033.32	144.16
4298737.96	5507203.66	142.38
4298738	5506870	144.26
4298738	5506823	144.91
4298738.07	5506828.15	142.975
4298738.12	5506857.92	144.51
4298738.31	5506838.81	142.72
4298738.38	5506880.01	146.257
4298738.41	5506861.43	144.46
4298738.58	5506834.07	142.429
4298738.85	5507181.96	142.64
4298738.92	5506829.18	142.772
4298739	5506935	144.11
4298739.01	5506926.81	144.095
4298739.09	5507015.32	144.01
4298739.13	5506839.72	143.259
4298739.159	5506809.725	144.65
4298739.17	5506946.52	144.12
4298739.4	5506835.16	142.346
4298739.46	5507094.45	143.44
4298739.73	5506848.34	144.86
4298739.78	5506830.22	142.72
4298739.84	5506825.47	143.423
4298740	5506910	143.47
4298740.12	5507032.68	144.149
4298740.28	5506836.2	142.393
4298740.31	5506940.77	144.103
4298740.59	5506831.3	142.615
4298740.65	5507156.28	142.71
4298740.71	5506826.45	143.068
4298740.89	5506985.16	144.13
4298741.06	5507038.41	144.141
4298741.08	5506952.14	144.12
4298741.14	5506837.18	142.696
4298741.14	5506891.81	146.048
4298741.15	5506864.49	144.307
4298741.35	5506832.43	142.438
4298741.53	5506921.4	144.044
4298741.53	5506874.87	146.267
4298741.57	5507047.42	143.88
4298741.59	5506827.46	142.868
4298741.78	5506915.56	143.82
4298741.88	5507218.14	142.34
4298741.97	5506838.06	143.236
4298742.18	5506833.51	142.357
4298742.37	5506843.36	144.811
4298742.39	5506851.51	144.519
4298742.44	5506823.74	143.568
4298742.47	5506828.49	142.809
4298742.53	5506946.33	144.12
4298742.65	5506854.35	144.511
4298743.06	5506834.53	142.407
4298743.29	5506829.56	142.698
4298743.32	5506824.69	143.231
4298743.32	5507108.86	143.39
4298743.49	5507037.73	144.144
4298743.94	5506835.49	142.714
4298744.05	5506830.69	142.523
4298744.11	5506957.25	144.11
4298744.2	5506825.68	143.033
4298744.25	5506858.94	144.37
4298744.55	5506805.8	144.56
4298744.58	5507170.76	142.84
4298744.61	5507179.87	142.661
4298744.61	5506886.91	146.11
4298744.65	5507043.21	144.075
4298744.65	5506951.94	144.117
4298744.67	5506869.72	146.275
4298744.77	5506836.36	143.255
4298744.81	5506999.65	143.97
4298744.9	5506831.76	142.447
4298744.963	5506780.779	144.79
4298745.01	5506821.99	143.765
4298745.09	5506826.67	142.966
4298745.44	5506915.83	144.253
4298745.79	5506832.78	142.505
4298745.89	5506822.89	143.445
4298745.91	5506827.72	142.85
4298745.98	5507062.34	143.84
4298746.064	5506906.096	143.825
4298746.15	5506846.85	144.511
4298746.364	5506897.69	143.47
4298746.364	5506937.018	144.27
4298746.44	5506962.7	144.102
4298746.67	5506828.82	142.674
4298746.67	5506957.57	144.108
4298746.68	5506833.73	142.82
4298746.74	5506839.26	144.758
4298746.76	5506823.83	143.249
4298746.85	5507042.78	144.14
4298747.26	5507123.37	143.03
4298747.4	5506853.43	144.432
4298747.51	5506829.87	142.605
4298747.51	5506820.11	143.673
4298747.53	5506834.57	143.367
4298747.53	5506881.65	146.156
4298747.64	5506824.77	143.173
4298747.82	5506864.57	146.284
4298747.93	5507048.22	144.011
4298748	5506813.59	144.035
4298748.25	5506801.04	144.63
4298748.37	5506820.97	143.383
4298748.4	5506830.86	142.669
4298748.45	5506825.77	143.052
4298748.51	5507185.25	142.62
4298748.79	5506910.81	144.377
4298748.8	5507014.01	143.89
4298748.84	5506968.13	144.072
4298749.04	5506963.08	144.099
4298749.19	5506826.83	142.876
4298749.24	5506821.86	143.203
4298749.29	5506831.78	142.992
4298749.72	5506809.46	143.945
4298749.9	5506818.14	143.33
4298750	5506827.84	142.812
4298750.11	5506822.76	143.132
4298750.14	5506832.59	143.545
4298750.22	5507047.83	144.092
4298750.34	5506842.57	144.541
4298750.36	5507177.78	142.682
4298750.45	5506876.4	146.203
4298750.51	5506845.86	144.529
4298750.76	5506818.95	143.082
4298750.88	5506828.78	142.883
4298750.9	5506823.72	143.02
4298750.97	5506859.42	146.294
4298751	5506835	144.585
4298751.02	5507053.37	143.95
4298751.04	5506848.23	144.447
4298751.19	5506973.58	144.032
4298751.21	5507137.86	142.75
4298751.25	5507074.47	143.57
4298751.47	5506968.55	144.063
4298751.55	5506816.46	143.33
4298751.62	5506824.73	142.857
4298751.62	5506819.79	142.928
4298751.75	5506829.65	143.213
4298751.95	5506796.29	144.7
4298752.14	5506905.79	144.501
4298752.42	5506825.7	142.812
4298752.43	5506817.26	143.065
4298752.44	5507199.73	142.39
4298752.48	5506820.65	142.875
4298752.57	5507053.41	143.92
4298752.59	5506830.41	143.772
4298752.62	5506805.78	143.945
4298752.67	5507028.62	143.75
4298753.22	5506814.79	143.33
4298753.26	5506821.56	142.783
4298753.28	5506826.61	142.904
4298753.31	5506818.09	142.902
4298753.37	5506871.14	146.25
4298753.45	5506979.05	143.972
4298753.9	5507090.48	143.54
4298753.96	5506822.54	142.644
4298753.98	5507052.58	144.02
4298754.08	5506837.89	144.55
4298754.1	5506815.57	143.048
4298754.11	5507058.51	143.912
4298754.11	5506854.27	146.309
4298754.13	5506827.43	143.254
4298754.13	5506841.33	144.545
4298754.14	5506973.9	144.017
4298754.19	5506818.94	142.85
4298754.35	5506919.16	144.55
4298754.59	5506842.97	144.467
4298754.74	5506823.47	142.63
4298754.89	5506813.13	143.33
4298754.96	5506828.14	143.83
4298754.98	5506816.37	142.878
4298754.99	5506819.85	142.766
4298755.14	5507152.35	142.71
4298755.38	5506900.69	144.592
4298755.43	5506830.92	144.512
4298755.58	5506824.33	142.755
4298755.72	5506820.81	142.64
4298755.76	5506813.87	143.032
4298755.79	5506984.51	143.934
4298755.87	5506817.2	142.826
4298755.87	5506790.73	144.875
4298756.11	5507175.69	142.703
4298756.31	5506801.02	144.015
4298756.37	5507214.21	142.46
4298756.42	5506825.11	143.136
4298756.52	5506866.02	146.3
4298756.53	5506821.72	142.632
4298756.571	5506910.599	144.51
4298756.6	5507043.1	144.04
4298756.61	5506811.51	143.33
4298756.64	5506814.65	142.854
4298756.65	5506979.29	143.964
4298756.68	5506818.09	142.752
4298757.19	5507063.65	143.887
4298757.23	5506825.77	143.74
4298757.26	5506849.12	146.323
4298757.31	5506990.24	143.91
4298757.31	5507057.61	143.963
4298757.39	5506822.57	142.757
4298757.43	5506819.03	142.64
4298757.46	5506812.21	143.016
4298757.52	5506815.44	142.804
4298757.56	5506833.01	144.557
4298757.74	5506837.45	144.507
4298758.06	5506933.85	144.34
4298758.15	5506809.73	143.33
4298758.25	5506819.91	142.637
4298758.26	5506823.33	143.136
4298758.32	5506812.94	142.83
4298758.34	5506816.3	142.739
4298758.38	5506985.02	143.926
4298758.49	5506895.52	144.641
4298758.99	5506810.39	143
4298759.04	5507107.08	143.35
4298759.06	5507166.83	142.86
4298759.08	5506823.99	143.735
4298759.09	5506817.21	142.641
4298759.09	5506995.89	143.904
4298759.13	5506820.73	142.763
4298759.19	5506813.7	142.782
4298759.31	5506798.81	144.018
4298759.5	5506807.8	143.33
4298759.73	5506860.93	146.351
4298759.79	5506785.17	145.05
4298759.85	5506811.09	142.806
4298759.91	5506818.05	142.645
4298759.98	5507068.96	143.855
4298759.99	5506814.52	142.727
4298760	5506821.47	143.14
4298760	5506827	144.63
4298760.11	5507062.99	143.936
4298760.35	5506808.44	142.983
4298760.41	5506843.97	146.337
4298760.49	5506990.63	143.905
4298760.63	5506832.62	144.554
4298760.68	5506805.75	143.33
4298760.71	5506811.82	142.759
4298760.74	5506815.38	142.643
4298760.79	5506818.82	142.773
4298760.84	5506822.11	143.736
4298761	5506828.11	144.6
4298761.09	5507001.47	143.911
4298761.21	5506809.12	142.782
4298761.39	5507056.75	143.81
4298761.51	5506812.61	142.714
4298761.55	5506816.17	142.653
4298761.55	5506806.38	142.967
4298761.6	5506890.34	144.69
4298761.66	5506819.53	143.148
4298761.9	5506803.74	143.33
4298761.99	5507174	142.8
4298762	5506948.34	144.32
4298762.08	5506809.83	142.736
4298762.1	5506996.4	143.906
4298762.25	5507121.51	142.94
4298762.26	5506813.44	142.644
4298762.42	5506816.89	142.782
4298762.44	5506807.06	142.757
4298762.49	5506820.14	143.74
4298762.55	5507074.38	143.83
4298762.59	5507007.18	143.923
4298762.7	5506804.29	142.98
4298762.89	5506810.6	142.7
4298762.94	5506855.85	146.402
4298762.99	5507181.32	142.69
4298763.05	5507068.3	143.924
4298763.07	5506814.19	142.66
4298763.16	5506801.75	143.331
4298763.17	5506792.38	144.193
4298763.28	5506817.55	143.156
4298763.33	5506807.77	142.712
4298763.51	5506804.88	142.755
4298763.63	5506838.87	146.359
4298763.66	5506811.4	142.643
4298763.85	5507002.12	143.914
4298763.94	5506814.87	142.79
4298763.96	5506802.27	142.965
4298764	5506822.5	144.685
4298764.09	5506818.13	143.745
4298764.18	5506808.53	142.686
4298764.34	5506805.5	142.688
4298764.41	5506799.75	143.333
4298764.49	5506812.13	142.666
4298764.69	5506900.99	144.68
4298764.7	5506885.16	144.739
4298764.78	5506802.84	142.73
4298764.8	5506815.5	143.162
4298764.88	5507012.64	143.93
4298764.98	5506809.32	142.643
4298765.14	5506806.16	142.678
4298765.16	5507079.75	143.83
4298765.2	5506800.24	142.95
4298765.37	5506812.78	142.797
4298765.61	5506816.05	143.748
4298765.62	5506803.46	142.663
4298765.62	5507073.79	143.871
4298765.67	5506797.75	143.335
4298765.69	5507133.93	142.81
4298765.69	5506786.37	144.195
4298765.7	5507007.8	143.927
4298765.85	5506810.04	142.671
4298765.9	5506806.86	142.652
4298765.93	5506962.82	144.15
4298766.02	5506800.79	142.705
4298766.15	5506850.77	146.451
4298766.24	5506813.38	143.167
4298766.43	5506804.1	142.659
4298766.46	5506798.22	142.936
4298766.53	5507012.8	143.76
4298766.66	5506807.54	142.658
4298766.77	5506810.67	142.804
4298766.86	5506801.39	142.637
4298766.87	5506833.77	146.382
4298766.92	5507195.8	142.56
4298766.92	5506795.75	143.338
4298767.05	5506813.92	143.75
4298767.16	5507024.69	143.81
4298767.2	5506804.78	142.644
4298767.27	5506798.75	142.681
4298767.33	5507017.99	143.93
4298767.38	5507171.21	142.808
4298767.5	5506808.13	142.707
4298767.67	5506802.01	142.641
4298767.67	5506811.26	143.171
4298767.7	5506796.2	142.922
4298767.89	5506880.03	144.767
4298767.98	5506805.44	142.659
4298768	5506818	144.74
4298768.1	5506799.32	142.612
4298768.13	5506793.73	143.34
4298768.35	5506808.66	142.865
4298768.4	5507013.1	143.93
4298768.44	5506802.67	142.635
4298768.5	5506811.8	143.751
4298768.51	5506796.7	142.657
4298768.54	5507079.06	143.83
4298768.62	5506915.44	144.44
4298768.83	5506806	142.71
4298768.91	5506799.92	142.623
4298768.91	5506794.15	142.907
4298769.16	5506809.18	143.225
4298769.18	5507084.18	143.826
4298769.23	5506803.3	142.66
4298769.29	5506791.68	143.34
4298769.34	5506797.25	142.588
4298769.42	5506845.72	146.466
4298769.61	5507148.41	142.79
4298769.69	5506800.56	142.627
4298769.7	5506806.51	142.867
4298769.72	5506794.63	142.632
4298769.86	5506977.3	144.09
4298769.93	5506809.66	143.751
4298770.07	5506792.08	142.892
4298770.08	5506803.83	142.713
4298770.11	5506828.68	146.405
4298770.15	5506797.83	142.606
4298770.44	5506789.62	143.34
4298770.48	5506801.17	142.661
4298770.52	5506807.02	143.227
4298770.55	5506795.16	142.563
4298770.72	5507022.86	143.92
4298770.85	5507210.28	142.55
4298770.9	5506792.54	142.606
4298770.93	5506798.44	142.619
4298770.95	5506804.31	142.868
4298770.97	5507018.45	143.925
4298771.13	5506874.94	144.778
4298771.23	5506790	142.876
4298771.28	5507166.72	142.871
4298771.29	5506807.48	143.749
4298771.3	5507039.23	143.88
4298771.34	5506801.66	142.715
4298771.36	5506795.72	142.587
4298771.59	5506787.56	143.34
4298771.72	5506799.02	142.662
4298771.73	5506793.06	142.537
4298771.78	5506804.79	143.227
4298772.06	5506790.44	142.581
4298772.15	5506796.31	142.61
4298772.21	5506802.11	142.87
4298772.38	5506787.92	142.86
4298772.55	5506805.23	143.747
4298772.55	5506929.92	144.37
4298772.56	5506793.6	142.569
4298772.59	5506799.49	142.719
4298772.68	5506840.67	146.48
4298772.85	5507083.24	143.852
4298772.91	5506790.95	142.511
4298772.95	5506796.87	142.663
4298773.03	5506802.56	143.227
4298773.22	5506788.35	142.555
4298773.35	5506823.59	146.428
4298773.36	5506794.18	142.602
4298773.46	5506799.9	142.872
4298773.67	5507099.72	143.49
4298773.74	5506791.48	142.551
4298773.79	5506991.79	143.91
4298773.8	5506802.99	143.744
4298773.82	5506797.3	142.722
4298774.02	5507087.68	143.864
4298774.08	5506788.84	142.485
4298774.18	5506794.72	142.665
4298774.29	5506800.33	143.228
4298774.35	5507161.59	142.921
4298774.37	5506869.84	144.79
4298774.52	5507027.42	143.92
4298774.56	5506792.04	142.593
4298774.64	5507023.17	143.92
4298774.71	5506797.69	142.873
4298774.78	5507224.77	142.35
4298774.93	5506789.36	142.533
4298775.01	5507053.66	143.8
4298775.04	5506800.74	143.742
4298775.06	5506795.12	142.725
4298775.25	5506882.53	144.7
4298775.4	5506792.56	142.666
4298775.53	5506798.1	143.228
4298775.75	5507155.63	142.959
4298775.76	5506789.9	142.585
4298775.95	5506835.62	146.495
4298775.96	5506795.48	142.876
4298776.25	5507115.56	143.13
4298776.29	5506798.49	143.74
4298776.3	5506792.94	142.729
4298776.47	5506818.43	146.449
4298776.48	5506944.41	144.34
4298776.61	5506790.4	142.668
4298776.8	5506795.87	143.23
4298777.07	5507149.65	142.992
4298777.22	5506793.28	142.879
4298777.48	5507177.39	142.84
4298777.54	5506790.76	142.733
4298777.56	5506796.25	143.74
4298777.61	5506864.75	144.801
4298777.71	5507006.27	143.84
4298778.07	5506793.65	143.233
4298778.14	5506802.41	144.81
4298778.19	5507086.1	143.881
4298778.41	5507143.69	143.041
4298778.41	5507031.9	143.862
4298778.42	5507027.82	143.896
4298778.47	5506791.07	142.883
4298778.84	5506794.02	143.74
4298779.02	5506830.46	146.525
4298779.04	5507068.02	143.8
4298779.13	5507129.88	143.08
4298779.17	5506897.03	144.65
4298779.21	5507090	143.896
4298779.32	5506791.42	143.235
4298779.46	5506813.19	146.466
4298780.1	5506791.78	143.74
4298780.24	5507137.84	143.132
4298780.41	5506958.9	144.18
4298780.63	5507141.39	143.12
4298780.8	5506859.62	144.809
4298781.41	5507191.87	142.7
4298781.64	5507020.76	143.77
4298782.01	5506825.24	146.563
4298782.06	5507132	143.223
4298782.1	5507032.55	143.833
4298782.26	5507036.41	143.798
4298782.46	5506807.95	146.484
4298783.11	5506911.51	144.5
4298783.72	5507126.11	143.306
4298783.85	5506854.41	144.807
4298783.93	5507087.98	143.9
4298784.34	5506973.38	144.07
4298784.38	5506792.32	145.14
4298784.99	5506820.01	146.6
4298785.08	5507091.01	143.899
4298785.21	5507120.18	143.38
4298785.34	5507206.35	142.57
4298785.4	5507041.45	143.78
4298785.45	5506802.71	146.501
4298785.68	5507037.35	143.79
4298786	5507082.1	143.77
4298786.17	5506865.07	144.77
4298786.21	5507144.46	143.38
4298786.69	5507096.9	143.72
4298786.82	5507114.27	143.425
4298786.89	5506849.19	144.805
4298786.894	5507161.283	142.74
4298787.03	5506925.99	144.36
4298787.38	5507028.63	143.75
4298787.87	5506814.74	146.672
4298788.25	5506797.36	146.52
4298788.27	5506987.86	143.99
4298788.31	5507046.62	143.801
4298788.58	5507108.41	143.437
4298789.16	5507042.23	143.773
4298789.27	5507220.84	142.44
4298789.73	5506878.61	144.73
4298789.93	5506843.98	144.803
4298789.95	5507088.74	143.9
4298790.73	5507102.68	143.552
4298790.75	5506809.46	146.744
4298790.83	5506791.91	146.54
4298790.96	5506940.48	144.38
4298791	5507092	143.85
4298791.19	5507051.79	143.864
4298791.96	5507173.46	142.89
4298792.2	5507002.34	143.75
4298792.48	5507047.22	143.831
4298792.77	5507064.63	143.92
4298792.97	5506838.76	144.801
4298793	5507097	143.68
4298793.66	5506893.1	144.7
4298793.77	5506804.26	146.75
4298794.45	5507056.75	143.925
4298794.82	5507126.13	143.49
4298794.9	5506954.97	144.13
4298795.26	5507052.52	143.9
4298795.89	5507187.95	142.72
4298796	5507089	143.84
4298796.12	5507016.83	143.71
4298796.17	5506833.64	144.816
4298796.36	5506845.71	144.78
4298796.8	5506799.06	146.75
4298797.44	5507061.88	143.946
4298797.59	5506907.58	144.55
4298798	5507084	143.86
4298798.41	5507057.61	143.938
4298798.59	5507140.56	143.27
4298798.82	5506969.45	144
4298799.02	5507152.28	143.38
4298799.45	5506828.57	144.84
4298799.62	5506793.76	146.769
4298799.77	5507067.32	143.922
4298799.82	5507202.42	142.68
4298800.05	5507031.31	143.65
4298800.06	5507090.9	143.75
4298800.25	5507078.75	143.9
4298800.28	5506860.2	144.84
4298800.76	5507063.03	143.935
4298801	5507073.12	143.918
4298801.52	5506922.07	144.38
4298802.68	5507068.7	143.92
4298802.73	5506823.5	144.864
4298802.76	5506983.93	143.95
4298803.98	5507045.8	143.76
4298804	5507074.43	143.896
4298804.22	5506874.68	144.71
4298804.77	5507080.3	143.812
4298805.21	5507107.66	143.36
4298805.44	5506936.55	144.32
4298805.89	5506818.36	144.892
4298806	5507042	143.64
4298806.44	5507169.53	142.8
4298806.46	5507085.91	143.83
4298806.68	5506998.41	143.71
4298808.14	5506889.17	144.67
4298808.79	5506813.06	144.93
4298809.08	5507064.87	144.01
4298809.15	5507122.14	143.24
4298809.2	5507037.01	143.652
4298809.38	5506951.04	144.14
4298809.89	5507025.82	143.62
4298810.06	5506813.24	144.95
4298810.38	5507184.02	142.76
4298810.61	5507012.9	143.68
4298810.84	5506841.79	145
4298811.12	5507089	143.793
4298811.69	5506807.77	144.97
4298811.84	5507074.77	143.88
4298811.9	5507031.75	143.595
4298812.07	5506903.65	144.56
4298813.07	5507136.63	143.07
4298813.31	5506965.52	143.91
4298813.338	5507054.354	144.64
4298813.94	5507026.18	143.537
4298814.2	5507198.61	142.71
4298814.62	5506802.49	145.011
4298814.77	5506856.27	144.78
4298815	5507042	144.58
4298816	5506918.14	144.36
4298816.44	5507035.39	144.433
4298817.12	5507089	143.725
4298817.24	5506980	143.88
4298817.3	5506797.08	145.062
4298817.75	5507150.43	143.03
4298818.23	5507212.98	142.51
4298818.7	5506870.75	144.77
4298819	5507029	144.21
4298819.17	5506808.64	145.11
4298819.69	5507103.73	143.41
4298819.93	5506932.62	144.3
4298820.42	5507009.64	143.597
4298820.94	5507166.52	142.87
4298821.16	5506994.48	143.75
4298821.4	5506823.38	145.14
4298822.63	5506885.24	144.6
4298823.09	5507089.22	143.651
4298823.64	5507118.22	143.18
4298823.86	5506947.11	144.18
4298824.21	5507180.17	142.81
4298825.09	5507008.97	143.78
4298825.33	5506837.86	144.99
4298825.36	5507195.86	142.64
4298825.92	5506992.72	143.713
4298826.56	5506899.72	144.46
4298826.6	5507055.84	144.12
4298826.96	5507082.01	143.62
4298827.24	5507070.84	143.84
4298827.79	5506961.59	143.95
4298828.15	5507091.76	143.65
4298829	5507090	143.62
4298829.26	5506852.34	144.83
4298829.55	5507025.31	144.1
4298830.49	5506914.21	144.24
4298831.85	5507131.65	143.1
4298831.95	5506804.96	145.14
4298832	5506976	143.83
4298832.95	5507037.94	144.11
4298833.18	5506866.82	144.77
4298834.42	5506928.69	144.16
4298835.41	5507161.67	143.12
4298835.82	5507032.08	144.16
4298835.88	5506819.45	145.06
4298836.37	5506990.29	144.19
4298836.89	5507052.43	144.12
4298837.1	5506881.33	144.61
4298838.35	5506943.18	144.09
4298838.68	5507114.18	143.5
4298838.77	5507101.38	143.66
4298839.35	5507176.16	143.11
4298839.63	5507005.09	144.17
4298839.81	5506833.93	144.97
4298840.81	5507066.91	143.56
4298841.04	5506895.79	144.45
4298842.04	5507128.77	143.49
4298842.27	5506957.66	144.01
4298843.27	5507190.64	143.03
4298843.74	5506848.41	144.82
4298844.97	5506910.28	144.24
4298845	5507022.55	144.1
4298845.58	5507145.92	143.53
4298846.2	5506972.14	144.17
4298846.44	5506801.03	145.08
4298846.68	5507204.11	143.04
4298847.43	5507034.01	144.1
4298847.67	5506862.89	144.74
4298848.45	5506989.05	144.19
4298848.78	5507062.39	143.67
4298848.9	5506924.76	144.13
4298849.51	5507084.28	144.07
4298849.9	5507157.74	143.6
4298850.33	5507091.74	143.89
4298850.37	5506815.52	145
4298851.37	5507048.5	144.11
4298851.6	5506877.38	144.6
4298852.6	5507110.36	143.58
4298852.83	5506939.25	144.02
4298853.83	5507172.23	143.46
4298854.06	5507001.11	144.16
4298854.3	5506830	144.88
4298855.53	5506891.86	144.44
4298856.76	5506953.73	143.97
4298857.4	5507014.89	144.11
4298857.76	5507186.71	143.6
4298858.23	5506844.48	144.8
4298858.35	5507123.21	143.5
4298859.3	5507201.51	143.2
4298859.45	5506906.35	144.24
4298859.97	5506968.81	144.15
4298860.45	5507139.33	143.95
4298860.92	5506797.1	145.09
4298862.16	5506858.96	144.76
